-------------------------------------------------------------------------------- Column Units Label  Explanations --------------------------------------------------------------------------------    1 – SOURCE_ID Hi-GAL clump ID 2 Jy S70 Integrated flux in the 70 microns band (Jansky) 3 Jy S160 Integrated flux in the 160 microns band (Jansky) 4 Jy S250 Integrated flux in the 250 microns band (Jansky) 5 Jy S350 Integrated flux in the 350 microns band (Jansky) 6 Jy S500 Integrated flux in the 500 microns band (Jansky) 7 arcsec FW70_1 Full width at half maximum in major axis, 70 microns image. 8 arcsec FW70_2 Full width at half maximum in minor axis, 70 microns image. 9 arcsec FW160_1 Full width at half maximum in major axis, 160 microns image. 10 arcsec FW160_2 Full width at half maximum in minor axis, 160 microns image. 11 arcsec FW250_1 Full width at half maximum in major axis, 250 microns  image. 12 arcsec FW250_2 Full width at half maximum in minor axis, 250 microns image. 13 arcsec FW350_1 Full width at half maximum in major axis, 350 microns image. 14 arcsec FW350_2 Full width at half maximum in minor axis, 350 microns image. 15 arcsec FW500_1 Full width at half maximum in major axis, 500 microns image. 16 arcsec FW500_2 Full width at half maximum in minor axis, 500 microns image. 17 deg PA70 Position angle of ellipse defined in 70 microns image. 18 deg PA160 Position angle of ellipse defined in 160 microns image. 19 deg PA250 Position angle of ellipse defined in 250 microns image. 20 deg PA350 Position angle of ellipse defined in 350 microns image. 21 deg PA500 Position angle of ellipse defined in 500 microns image. --------------------------------------------------------------------------------
SOURCE_ID,S70,S160,S250,S350,S500,FW70_1,FW70_2,FW160_1,FW160_2,FW250_1,FW250_2,FW350_1,FW350_2,FW500_1,FW500_2,PA70,PA160,PA250,PA350,PA500
181433,0.191,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0
181434,1.247,0.0,0.0,0.0,0.0,8.2,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7,0.0,0.0,0.0,0.0
181435,104.196,0.0,0.0,0.0,0.0,18.6,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-219.2,0.0,0.0,0.0,0.0
181436,0.0,0.92,0.0,0.0,0.0,0.0,0.0,27.5,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
181437,0.0,0.0,1.925,0.0,0.0,0.0,0.0,0.0,0.0,36.4,29.4,0.0,0.0,0.0,0.0,0.0,0.0,41.2,0.0,0.0
181438,0.0,0.0,1.472,0.701,0.0,0.0,0.0,0.0,0.0,25.2,34.2,39.5,28.9,0.0,0.0,0.0,0.0,-264.8,-9.7,0.0
181439,4.069,9.176,13.24,0.0,0.0,8.2,12.2,13.7,19.5,24.1,19.4,0.0,0.0,0.0,0.0,-255.5,-245.2,-312.1,0.0,0.0
181440,0.0,0.0,0.943,0.0,0.0,0.0,0.0,0.0,0.0,37.3,23.5,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0.0,0.0
181441,0.252,0.0,0.0,0.0,0.0,8.2,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.7,0.0,0.0,0.0,0.0
181442,651.574,240.396,0.0,0.0,0.0,11.1,10.5,16.6,10.9,0.0,0.0,0.0,0.0,0.0,0.0,-42.4,-227.5,0.0,0.0,0.0
181443,0.0,0.0,4.997,0.0,0.0,0.0,0.0,0.0,0.0,39.8,29.2,0.0,0.0,0.0,0.0,0.0,0.0,-52.8,0.0,0.0
181444,0.0,0.0,2.511,1.952,0.0,0.0,0.0,0.0,0.0,33.1,20.7,62.5,23.8,0.0,0.0,0.0,0.0,151.8,-23.3,0.0
181445,0.0,1.025,6.745,11.16,0.0,0.0,0.0,19.3,15.6,60.2,23.8,73.7,47.3,0.0,0.0,0.0,-166.6,-0.9,11.9,0.0
181446,0.0,142.942,0.0,0.0,0.0,0.0,0.0,22.1,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0
181447,8.215,0.0,0.0,0.0,0.0,12.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244.6,0.0,0.0,0.0,0.0
181448,0.385,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213.8,0.0,0.0,0.0,0.0
181449,0.399,0.0,0.0,0.0,0.0,17.5,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238.1,0.0,0.0,0.0,0.0
181450,1.517,3.3,0.0,0.0,0.0,11.2,18.6,22.4,15.9,0.0,0.0,0.0,0.0,0.0,0.0,-238.7,40.5,0.0,0.0,0.0
181451,293.308,0.0,0.0,0.0,0.0,17.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0
181452,0.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,0.0,25.5,19.7,0.0,0.0,0.0,0.0,0.0,0.0,-211.9,0.0,0.0
181453,6.558,12.602,0.0,0.0,0.0,36.8,8.2,14.2,10.9,0.0,0.0,0.0,0.0,0.0,0.0,40.7,-26.4,0.0,0.0,0.0
181454,1.807,0.0,0.0,0.0,0.0,8.2,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.1,0.0,0.0,0.0,0.0
181455,0.0,4.643,0.0,0.0,0.0,0.0,0.0,35.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0
181456,30.157,0.0,0.0,0.0,0.0,16.2,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
181457,0.601,0.0,0.0,0.0,0.0,8.2,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.7,0.0,0.0,0.0,0.0
181458,10.329,4.12,0.0,0.0,0.0,21.7,12.8,13.2,20.3,0.0,0.0,0.0,0.0,0.0,0.0,-39.6,10.6,0.0,0.0,0.0
181459,6.918,22.76,33.937,35.562,22.135,8.2,9.0,14.9,16.5,23.4,21.3,74.5,25.8,99.8,38.6,-172.0,-9.3,12.7,14.1,-164.2
181460,0.0,2.64,0.0,0.0,0.0,0.0,0.0,14.8,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0
181461,1728.007,202.0,0.0,120.704,0.0,22.5,26.8,13.6,17.9,0.0,0.0,29.2,39.1,0.0,0.0,-23.2,26.7,0.0,12.1,0.0
181462,0.416,0.0,0.0,0.0,0.0,8.2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.7,0.0,0.0,0.0,0.0
181463,0.0,3.965,0.0,0.0,0.0,0.0,0.0,16.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0
181464,0.0,27.116,0.0,0.0,0.0,0.0,0.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,0.0,0.0,0.0
181465,9.164,0.0,0.0,0.0,0.0,17.3,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
181466,0.0,0.0,1.174,0.0,0.0,0.0,0.0,0.0,0.0,37.6,27.8,0.0,0.0,0.0,0.0,0.0,0.0,-253.3,0.0,0.0
181467,0.0,0.0,2.093,0.0,0.0,0.0,0.0,0.0,0.0,34.4,37.2,0.0,0.0,0.0,0.0,0.0,0.0,-263.9,0.0,0.0
181468,1.249,0.0,0.0,0.0,0.0,8.9,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,0.0,0.0,0.0,0.0
181469,0.0,3.414,0.0,0.0,0.0,0.0,0.0,17.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0
181470,0.0,1.54,3.783,1.816,2.305,0.0,0.0,18.1,18.5,30.3,25.5,41.3,30.1,63.6,53.7,0.0,-304.0,-22.1,2.4,-8.6
181471,44.085,557.581,65.939,57.052,0.0,29.2,12.2,31.5,25.2,21.6,18.5,23.8,69.4,0.0,0.0,113.8,113.6,-98.8,45.9,0.0
181472,12.766,0.0,0.0,0.0,0.0,16.9,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7,0.0,0.0,0.0,0.0
181473,0.0,0.0,6.317,6.675,0.0,0.0,0.0,0.0,0.0,40.4,42.9,62.0,49.4,0.0,0.0,0.0,0.0,98.4,-192.9,0.0
181474,26.402,19.546,0.0,0.0,0.0,18.5,10.2,32.7,10.9,0.0,0.0,0.0,0.0,0.0,0.0,-282.7,57.0,0.0,0.0,0.0
181475,0.0,0.0,2.524,2.098,1.714,0.0,0.0,0.0,0.0,38.1,34.5,49.6,43.9,76.0,59.1,0.0,0.0,77.9,16.3,1.3
181476,1.605,0.0,0.0,0.0,0.0,14.3,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-337.6,0.0,0.0,0.0,0.0
181477,0.0,0.0,8.542,5.417,3.043,0.0,0.0,0.0,0.0,36.4,40.2,41.1,44.0,46.1,68.1,0.0,0.0,-268.3,-36.6,-71.3
181478,20.707,0.0,0.0,0.0,0.0,31.8,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0
181479,0.0,0.759,0.0,0.0,0.0,0.0,0.0,12.4,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0
181480,0.0,2.818,2.883,0.0,0.0,0.0,0.0,22.9,22.7,21.1,29.8,0.0,0.0,0.0,0.0,0.0,3.5,23.4,0.0,0.0
181481,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,34.1,27.6,0.0,0.0,0.0,0.0,0.0,0.0,-12.2,0.0,0.0
181482,0.0,4.191,10.0,10.931,4.279,0.0,0.0,19.7,19.9,42.0,24.2,70.2,37.0,44.9,69.3,0.0,-135.8,88.6,89.3,-5.8
181483,1710.631,298.779,0.0,0.0,0.0,39.3,25.3,23.1,28.1,0.0,0.0,0.0,0.0,0.0,0.0,22.2,-263.7,0.0,0.0,0.0
181484,0.0,0.0,422.306,345.098,0.0,0.0,0.0,0.0,0.0,17.0,21.6,23.8,33.9,0.0,0.0,0.0,0.0,-316.5,-178.7,0.0
181485,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0,0.0,47.5,18.1,0.0,0.0,0.0,0.0,0.0,0.0,165.6,0.0,0.0
181486,0.302,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.4,0.0,0.0,0.0,0.0
181487,0.0,5.921,0.0,0.0,0.0,0.0,0.0,22.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
181488,0.0,1.15,1.889,1.035,0.0,0.0,0.0,22.0,16.9,21.8,32.2,39.8,29.2,0.0,0.0,0.0,-120.3,33.7,-66.9,0.0
181489,10.052,134.249,0.0,0.0,0.0,9.4,23.2,53.8,25.2,0.0,0.0,0.0,0.0,0.0,0.0,-77.2,-234.1,0.0,0.0,0.0
181490,0.0,0.0,444.58,394.697,159.581,0.0,0.0,0.0,0.0,17.0,26.4,28.8,30.1,36.7,49.0,0.0,0.0,177.8,20.3,57.6
181491,0.0,0.0,3.124,0.0,0.0,0.0,0.0,0.0,0.0,27.7,47.2,0.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0,0.0
181492,0.0,9.42,0.0,0.0,0.0,0.0,0.0,47.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7,0.0,0.0,0.0
181493,0.0,0.634,1.029,0.0,0.0,0.0,0.0,16.2,13.5,25.0,20.8,0.0,0.0,0.0,0.0,0.0,26.3,72.4,0.0,0.0
181494,0.0,18.569,0.0,0.0,0.0,0.0,0.0,17.2,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.7,0.0,0.0,0.0
181495,119.887,82.528,70.368,23.09,3.68,20.1,10.5,16.1,34.0,38.9,27.5,41.2,35.2,39.4,33.9,11.5,-216.4,58.9,62.6,-301.5
181496,0.0,1.713,3.914,0.0,0.0,0.0,0.0,26.8,17.9,45.5,31.9,0.0,0.0,0.0,0.0,0.0,54.4,54.8,0.0,0.0
181497,42.05,0.0,0.0,0.0,0.0,13.6,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.2,0.0,0.0,0.0,0.0
181498,0.0,3.922,0.0,0.0,0.0,0.0,0.0,35.9,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.6,0.0,0.0,0.0
181499,0.893,2.817,0.0,0.0,0.0,8.2,8.2,18.7,10.9,0.0,0.0,0.0,0.0,0.0,0.0,129.9,-268.8,0.0,0.0,0.0
181500,0.0,1151.066,0.0,0.0,0.0,0.0,0.0,20.5,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.5,0.0,0.0,0.0
181501,42.838,0.0,0.0,0.0,0.0,12.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-274.3,0.0,0.0,0.0,0.0
181502,0.0,2.512,2.484,1.497,0.0,0.0,0.0,29.7,17.2,22.2,29.6,53.0,26.8,0.0,0.0,0.0,21.4,-268.3,348.2,0.0
181503,0.0,0.0,0.823,0.0,0.0,0.0,0.0,0.0,0.0,24.1,32.3,0.0,0.0,0.0,0.0,0.0,0.0,105.8,0.0,0.0
181504,2947.269,1809.053,0.0,0.0,0.0,18.2,9.5,18.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,9.6,18.4,0.0,0.0,0.0
181505,0.0,1.512,2.84,0.0,0.0,0.0,0.0,25.9,19.1,36.0,25.9,0.0,0.0,0.0,0.0,0.0,1.6,-8.2,0.0,0.0
181506,3920.47,0.0,0.0,0.0,0.0,11.3,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-220.9,0.0,0.0,0.0,0.0
181507,81.381,0.0,0.0,0.0,0.0,26.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.5,0.0,0.0,0.0,0.0
181508,0.0,0.829,2.842,2.45,0.0,0.0,0.0,20.1,15.8,27.9,34.2,46.2,37.0,0.0,0.0,0.0,-18.0,-58.3,25.5,0.0
181509,84.76,262.84,150.68,0.0,0.0,20.4,13.3,33.8,27.9,69.5,29.6,0.0,0.0,0.0,0.0,-16.4,-203.8,-181.1,0.0,0.0
181510,25.225,0.0,0.0,0.0,0.0,10.6,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,0.0,0.0,0.0,0.0
181511,0.0,0.0,4.683,0.0,0.0,0.0,0.0,0.0,0.0,71.8,35.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,0.0,0.0
181512,14497.778,0.0,0.0,0.0,0.0,23.5,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0
181513,34.814,0.0,0.0,0.0,0.0,16.9,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.0,0.0,0.0,0.0
181514,1597.521,0.0,0.0,0.0,0.0,27.5,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,0.0,0.0,0.0,0.0
181515,0.0,2.435,2.965,3.075,2.67,0.0,0.0,29.1,21.8,29.4,34.0,54.5,46.4,86.3,62.7,0.0,86.7,-35.5,15.0,11.1
181516,0.0,0.0,1.17,0.0,1.4,0.0,0.0,0.0,0.0,26.9,25.3,0.0,0.0,59.6,82.2,0.0,0.0,-17.5,0.0,-254.5
181517,1.361,0.0,0.0,0.0,0.0,8.2,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.2,0.0,0.0,0.0,0.0
181518,293.042,231.173,0.0,0.0,0.0,12.0,8.9,13.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.1,98.5,0.0,0.0,0.0
181519,14.721,122.631,0.0,0.0,0.0,22.9,12.1,31.5,34.3,0.0,0.0,0.0,0.0,0.0,0.0,-312.0,233.3,0.0,0.0,0.0
181520,0.0,10.41,0.0,13.096,0.0,0.0,0.0,37.2,22.6,0.0,0.0,44.0,39.2,0.0,0.0,0.0,62.7,0.0,60.4,0.0
181521,8706.675,8254.884,0.0,0.0,760.429,16.8,24.2,29.3,33.3,0.0,0.0,0.0,0.0,33.9,39.2,-52.4,-11.3,0.0,0.0,-187.0
181522,0.0,0.0,5.741,2.652,0.0,0.0,0.0,0.0,0.0,47.0,37.2,51.8,38.8,0.0,0.0,0.0,0.0,-10.7,-212.5,0.0
181523,0.0,12.673,10.614,0.0,0.0,0.0,0.0,15.3,26.4,28.8,19.0,0.0,0.0,0.0,0.0,0.0,-11.9,-282.0,0.0,0.0
181524,1.644,7.445,0.0,0.0,0.0,19.8,10.9,20.1,27.9,0.0,0.0,0.0,0.0,0.0,0.0,-159.4,-303.6,0.0,0.0,0.0
181525,0.905,4.298,11.432,9.821,5.068,12.0,8.2,17.8,20.5,28.7,26.9,33.7,41.8,42.4,56.1,-279.4,23.6,7.2,48.7,66.8
181526,4.342,0.0,0.0,0.0,0.0,8.2,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.9,0.0,0.0,0.0,0.0
181527,6593.525,2014.469,0.0,0.0,0.0,32.4,18.6,13.7,31.1,0.0,0.0,0.0,0.0,0.0,0.0,41.6,-49.9,0.0,0.0,0.0
181528,1.289,0.0,0.0,0.0,0.0,15.9,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.7,0.0,0.0,0.0,0.0
181529,0.0,7.065,0.0,0.0,0.0,0.0,0.0,10.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.5,0.0,0.0,0.0
181530,0.0,10.96,17.397,0.0,0.0,0.0,0.0,13.5,28.6,51.0,20.4,0.0,0.0,0.0,0.0,0.0,19.0,-70.0,0.0,0.0
181531,3866.636,3202.541,0.0,0.0,0.0,19.9,13.3,20.7,24.7,0.0,0.0,0.0,0.0,0.0,0.0,-172.6,79.8,0.0,0.0,0.0
181532,0.0,0.0,3.325,0.0,0.0,0.0,0.0,0.0,0.0,40.6,26.9,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0
181533,291.108,0.0,0.0,0.0,0.0,22.6,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.7,0.0,0.0,0.0,0.0
181534,0.0,93.284,0.0,0.0,0.0,0.0,0.0,35.6,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.4,0.0,0.0,0.0
181535,720.15,771.313,0.0,0.0,0.0,11.6,21.2,11.6,32.8,0.0,0.0,0.0,0.0,0.0,0.0,-226.8,115.7,0.0,0.0,0.0
181536,0.0,32.002,0.0,0.0,0.0,0.0,0.0,24.5,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.8,0.0,0.0,0.0
181537,3737.565,0.0,0.0,0.0,0.0,31.2,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,0.0,0.0,0.0
181538,0.0,48.48,56.558,24.077,0.0,0.0,0.0,48.8,19.3,23.2,37.0,44.8,24.1,0.0,0.0,0.0,-14.1,-295.9,82.3,0.0
181539,0.0,0.901,0.0,0.0,0.0,0.0,0.0,10.9,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.9,0.0,0.0,0.0
181540,0.0,196.032,0.0,0.0,0.0,0.0,0.0,32.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.8,0.0,0.0,0.0
181541,1142.615,1004.435,808.062,610.598,0.0,11.4,10.1,22.2,14.3,21.0,36.2,29.5,46.0,0.0,0.0,42.6,-104.1,41.5,-5.3,0.0
181542,0.0,2.289,1.883,0.0,0.0,0.0,0.0,23.6,15.8,22.5,17.0,0.0,0.0,0.0,0.0,0.0,18.8,61.8,0.0,0.0
181543,0.0,19.64,0.0,0.0,0.0,0.0,0.0,13.1,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178.9,0.0,0.0,0.0
181544,0.0,1.092,0.0,0.0,0.0,0.0,0.0,13.2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.1,0.0,0.0,0.0
181545,45.433,13.939,0.0,0.0,0.0,17.4,14.9,10.9,17.5,0.0,0.0,0.0,0.0,0.0,0.0,59.0,121.1,0.0,0.0,0.0
181546,0.0,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,23.7,32.7,0.0,0.0,0.0,0.0,0.0,0.0,-16.8,0.0,0.0
181547,0.0,145.47,0.0,0.0,0.0,0.0,0.0,43.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.6,0.0,0.0,0.0
181548,0.0,4.759,0.0,0.0,0.0,0.0,0.0,12.3,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,0.0,0.0,0.0
181549,0.0,0.0,2.676,0.0,0.0,0.0,0.0,0.0,0.0,46.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,-218.9,0.0,0.0
181550,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25.4,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.6,0.0,0.0,0.0
181551,0.0,0.863,0.0,0.0,0.0,0.0,0.0,24.2,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0
181552,0.0,0.0,5.936,5.634,1.685,0.0,0.0,0.0,0.0,56.8,31.5,49.6,59.5,41.0,69.4,0.0,0.0,-23.0,-86.5,86.9
181553,6.566,0.0,0.0,0.0,0.0,14.9,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.0,0.0,0.0,0.0,0.0
181554,0.0,26.62,0.0,0.0,0.0,0.0,0.0,35.8,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,0.0,0.0,0.0
181555,0.0,0.456,0.0,0.0,0.0,0.0,0.0,18.2,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0
181556,0.0,0.582,0.0,0.0,0.0,0.0,0.0,13.4,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,0.0,0.0
181557,0.243,0.0,0.0,0.0,0.0,8.2,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,0.0,0.0,0.0,0.0
181558,0.58,0.0,0.0,0.0,0.0,10.6,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.8,0.0,0.0,0.0,0.0
181559,0.0,2.392,5.904,3.996,0.0,0.0,0.0,21.8,22.2,33.8,32.6,40.1,51.7,0.0,0.0,0.0,75.9,15.1,-19.8,0.0
181560,0.412,0.0,0.0,0.0,0.0,8.2,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.3,0.0,0.0,0.0,0.0
181561,171.687,1442.057,0.0,0.0,0.0,25.6,12.4,50.6,27.8,0.0,0.0,0.0,0.0,0.0,0.0,47.5,-86.4,0.0,0.0,0.0
181562,0.0,0.447,2.942,1.341,0.0,0.0,0.0,17.9,11.1,33.6,31.4,35.9,48.4,0.0,0.0,0.0,21.8,-198.7,-69.9,0.0
181563,0.2,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153.6,0.0,0.0,0.0,0.0
181564,19.166,0.0,0.0,0.0,0.0,10.6,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0.0
181565,0.0,8.517,0.0,0.0,0.0,0.0,0.0,36.6,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.9,0.0,0.0,0.0
181566,0.597,0.0,1.546,0.0,0.0,8.2,15.9,0.0,0.0,34.4,27.7,0.0,0.0,0.0,0.0,-341.2,0.0,-11.8,0.0,0.0
181567,0.0,0.586,3.301,1.583,1.653,0.0,0.0,14.2,12.6,24.8,27.6,33.7,28.3,71.2,43.7,0.0,-3.2,268.5,-31.1,-24.3
181568,0.0,0.0,5.703,2.804,0.0,0.0,0.0,0.0,0.0,47.8,25.9,48.7,33.3,0.0,0.0,0.0,0.0,74.1,93.6,0.0
181569,1659.274,962.828,409.313,478.356,243.989,28.2,18.5,26.5,21.6,32.9,21.2,34.7,53.1,134.8,47.7,130.2,99.2,-93.2,18.7,-289.7
181570,571.395,470.784,569.257,972.223,0.0,14.1,11.5,12.8,24.9,24.0,18.6,54.4,31.3,0.0,0.0,39.1,49.9,41.2,-74.9,0.0
181571,25.084,0.0,0.0,0.0,0.0,34.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.4,0.0,0.0,0.0,0.0
181572,0.0,0.0,165.518,0.0,0.0,0.0,0.0,0.0,0.0,31.6,20.6,0.0,0.0,0.0,0.0,0.0,0.0,-186.6,0.0,0.0
181573,0.0,0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.0,24.5,18.4,0.0,0.0,0.0,0.0,0.0,0.0,-245.1,0.0,0.0
181574,176.293,0.0,0.0,0.0,0.0,23.3,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-309.1,0.0,0.0,0.0,0.0
181575,318.246,436.414,0.0,0.0,0.0,18.3,12.2,24.3,28.9,0.0,0.0,0.0,0.0,0.0,0.0,14.9,-35.2,0.0,0.0,0.0
181576,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,34.4,29.1,0.0,0.0,0.0,0.0,0.0,0.0,109.9,0.0,0.0
181577,0.0,1.335,2.353,1.611,0.0,0.0,0.0,28.8,16.8,40.3,28.9,46.5,40.6,0.0,0.0,0.0,30.8,-15.5,-138.3,0.0
181578,222.78,595.56,69.367,70.638,0.0,34.7,13.3,50.5,22.2,34.3,19.1,62.3,29.1,0.0,0.0,100.9,103.1,-105.8,108.1,0.0
181579,41.816,0.0,0.0,0.0,0.0,23.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.4,0.0,0.0,0.0,0.0
181580,173.681,0.0,0.0,0.0,0.0,21.1,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-344.5,0.0,0.0,0.0,0.0
181581,0.0,9.352,2.193,0.0,0.0,0.0,0.0,43.5,23.0,17.0,37.2,0.0,0.0,0.0,0.0,0.0,-228.4,-317.4,0.0,0.0
181582,0.0,1.07,0.0,0.0,0.0,0.0,0.0,10.9,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.9,0.0,0.0,0.0
181583,0.0,1.239,0.0,0.0,0.0,0.0,0.0,25.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.4,0.0,0.0,0.0
181584,0.0,0.0,550.922,0.0,0.0,0.0,0.0,0.0,0.0,23.1,39.6,0.0,0.0,0.0,0.0,0.0,0.0,214.3,0.0,0.0
181585,0.0,1.439,0.0,0.0,0.0,0.0,0.0,19.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.3,0.0,0.0,0.0
181586,405.151,472.793,443.98,178.32,90.355,17.7,13.5,21.0,16.6,26.5,21.1,36.1,27.9,42.2,48.9,17.3,53.2,68.9,-293.4,-19.7
181587,422.674,478.714,0.0,0.0,0.0,24.2,24.2,24.8,38.8,0.0,0.0,0.0,0.0,0.0,0.0,-191.3,-4.5,0.0,0.0,0.0
181588,0.0,0.0,2.022,0.817,0.0,0.0,0.0,0.0,0.0,30.3,23.8,30.1,34.1,0.0,0.0,0.0,0.0,-215.0,29.6,0.0
181589,0.0,1.377,0.0,0.0,0.0,0.0,0.0,55.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.1,0.0,0.0,0.0
